Current,Temperature,Voltage,SoC
0.883634,25,3.73686,0.563808
0.535276,15,4.02184,0.834959
0.419381,35,4.09435,0.90395
0.501071,35,4.05118,0.86287
0.972549,10,3.60972,0.442832
0.133202,20,4.18474,0.989956
0.400584,40,4.10382,0.912958
0.207503,30,4.17036,0.976268
0.0247,15,4.19493,0.999647
0.365388,25,4.11704,0.925535
0.289998,10,4.14335,0.950573
0.952346,10,3.63388,0.465826
0.0438002,25,4.19417,0.998928
0.883434,25,3.73707,0.564006
0.0068,20,4.19527,0.999973
0.697203,15,3.9009,0.719887
0.850229,25,3.77096,0.59625
0.591686,35,3.99431,0.808761
1.23479,35,3.3158,0.163177
1.07197,20,3.50964,0.347614
0.291998,35,4.14637,0.953442
0.846628,20,3.76837,0.593788
0.306296,25,4.14031,0.947675
0.965748,35,3.65884,0.489574
0.570982,35,4.00813,0.821917
0.315495,15,4.13506,0.94268
0.634293,20,3.95589,0.772205
0.323994,10,4.13046,0.938305
0.784818,20,3.82856,0.651055
0.271801,35,4.1529,0.95966
0.946445,25,3.66914,0.499369
0.136302,35,4.18464,0.989852
0.955146,25,3.65938,0.490087
0.6769,25,3.92656,0.744297
0.378987,20,4.10987,0.918711
0.536177,15,4.02126,0.834403
1.15318,10,3.37053,0.215255
1.11707,25,3.46116,0.301485
0.823324,35,3.80578,0.629381
0.783418,15,3.82345,0.646195
0.640194,10,3.94202,0.759007
0.261902,20,4.1545,0.961182
1.16268,10,3.35679,0.202181
0.236203,15,4.16153,0.967871
0.385786,30,4.10908,0.917968
0.971849,40,3.65566,0.486548
0.687802,15,3.9088,0.7274
0.179202,40,4.17699,0.98258
0.61889,10,3.95861,0.774792
0.589285,40,3.99727,0.811583
0.02,30,4.19507,0.999779
0.630892,30,3.96464,0.78053
1.07927,40,3.52913,0.366152
0.587485,25,3.99292,0.807437
1.23259,15,3.27112,0.120662
0.884634,30,3.74125,0.567981
0.6794,25,3.92456,0.742402
0.0619005,25,4.19305,0.997861
0.160102,15,4.17978,0.985236
1.14608,25,3.42229,0.264501
0.149502,20,4.182,0.987348
0.563681,40,4.01412,0.827609
0.357589,40,4.1224,0.930642
1.22769,30,3.31787,0.165146
1.01576,35,3.6016,0.435105
1.22309,30,3.32449,0.171442
0.786618,30,3.8365,0.658606
0.144202,15,4.18271,0.988022
0.73681,40,3.88557,0.705296
0.55728,40,4.01821,0.831504
0.536577,40,4.03113,0.843796
0.2765,40,4.15172,0.958533
0.801521,35,3.82618,0.648793
0.521174,20,4.0337,0.846244
0.566182,15,4.00122,0.815342
0.726008,20,3.88155,0.701471
0.228703,25,4.16464,0.970827
0.818824,25,3.8018,0.625594
0.471074,15,4.06097,0.872187
1.17348,10,3.34103,0.187183
0.382586,35,4.11129,0.920068
0.592286,15,3.9829,0.797911
0.2746,25,4.1511,0.957944
0.452277,30,4.07679,0.887245
1.13158,20,3.43078,0.272581
1.22349,40,3.33775,0.184062
0.807022,35,3.82109,0.643945
0.180702,40,4.17668,0.982287
0.988652,25,3.62097,0.453536
0.312595,15,4.13616,0.943728
1.16388,40,3.41985,0.262183
1.07657,30,3.52178,0.359161
0.232103,20,4.16326,0.969512
1.11997,25,3.45732,0.297831
0.335692,10,4.12569,0.933769
1.23339,40,3.3237,0.170692
0.851529,35,3.77857,0.603489
0.292698,35,4.14613,0.953218
0.177502,30,4.17705,0.982633
0.211103,35,4.16972,0.975664
0.933943,40,3.69708,0.52596
0.116201,30,4.18748,0.992555
1.00795,35,3.61072,0.443787
0.147902,35,4.18274,0.988052
0.623291,40,3.97374,0.789193
1.02166,10,3.54881,0.384885
0.255903,25,4.15691,0.963477
0.252603,20,4.15735,0.96389
0.232703,20,4.16309,0.969354
0.97685,35,3.64639,0.477724
0.717807,30,3.89662,0.715811
0.91994,20,3.69099,0.52016
0.894736,25,3.72523,0.552745
0.529075,35,4.03461,0.847108
0.197003,30,4.17282,0.978609
0.0315,20,4.19471,0.999437
1.06736,25,3.52539,0.362598
1.23349,40,3.32356,0.170557
0.0565004,40,4.19348,0.998267
0.507372,15,4.03946,0.851723
0.878833,40,3.75432,0.580415
1.18888,25,3.36304,0.208127
0.269601,40,4.15387,0.960577
1.13308,40,3.46062,0.300971
1.04646,15,3.53057,0.367527
1.19159,10,3.31427,0.161725
0.421581,35,4.09329,0.90294
0.487172,25,4.05615,0.867603
0.899537,40,3.73323,0.560352
0.563281,15,4.00321,0.81723
0.2762,40,4.15181,0.958623
0.133802,35,4.18502,0.990221
0.158402,20,4.18037,0.985798
1.05056,30,3.55409,0.389902
0.367988,30,4.11686,0.925364
1.23569,40,3.32042,0.16757
0.921241,30,3.70277,0.531368
1.14168,35,3.44431,0.285454
0.669999,15,3.92345,0.741345
0.346191,25,4.12505,0.933155
0.243804,40,4.16142,0.967761
1.18218,40,3.3951,0.238627
0.906638,15,3.69691,0.525796
0.471674,30,4.06641,0.877362
0.778117,30,3.84422,0.66596
0.346191,20,4.12401,0.932173
0.172402,15,4.17731,0.982881
1.23699,35,3.31264,0.160167
0.983051,40,3.6431,0.474595
0.383186,25,4.10923,0.918103
0.588785,35,3.99627,0.810632
0.79592,20,3.81809,0.641092
0.0427001,15,4.19419,0.998948
0.118301,25,4.18709,0.992191
0.620591,20,3.96613,0.781949
0.0529003,20,4.19363,0.998414
0.207103,35,4.17068,0.976578
1.01506,25,3.58974,0.423825
0.779917,35,3.84585,0.667507
0.35299,40,4.12427,0.932415
0.139502,15,4.18352,0.98879
1.07957,30,3.518,0.355564
0.719507,40,3.89996,0.718995
0.490572,30,4.05587,0.867334
0.837727,35,3.792,0.61627
0.586885,40,3.99888,0.813116
0.656097,25,3.94284,0.759789
0.184903,10,4.17418,0.979904
0.992952,40,3.63187,0.463913
0.818123,10,3.78135,0.606138
0.155002,20,4.18101,0.986401
1.00345,10,3.57175,0.406705
1.23789,15,3.26308,0.11302
1.04786,20,3.54028,0.376769
0.515673,15,4.03432,0.84683
0.847328,30,3.77883,0.603743
1.17608,40,3.40339,0.246521
1.17928,20,3.36449,0.20951
0.406883,40,4.10092,0.910198
0.243304,35,4.16133,0.967676
0.325694,30,4.13385,0.941536
0.272701,35,4.15262,0.959393
1.05806,10,3.50168,0.34004
0.021,40,4.19505,0.99976
1.09747,40,3.50634,0.344468
0.367988,10,4.11165,0.92041
1.13938,35,3.44735,0.288349
0.773016,35,3.85202,0.673376
0.222903,35,4.16678,0.972868
0.160302,15,4.17974,0.9852
0.770516,25,3.84695,0.668551
0.461376,10,4.06379,0.874874
0.101801,25,4.18922,0.994217
0.0166,40,4.19514,0.99985
0.385586,25,4.10814,0.917074
0.391785,10,4.10048,0.909782
0.246804,25,4.1596,0.966028
0.581084,35,4.00145,0.815557
1.08047,20,3.49866,0.337168
1.13558,10,3.39568,0.239183
1.10797,40,3.49301,0.331787
0.209103,35,4.17021,0.976123
0.417382,20,4.09167,0.901402
1.08277,20,3.49568,0.334327
0.567682,25,4.00634,0.820207
0.509772,35,4.04613,0.858064
0.340292,25,4.12742,0.935414
0.874133,10,3.72257,0.550213
1.13418,25,3.43837,0.279796
0.336292,35,4.13039,0.938244
1.17738,10,3.3353,0.181731
0.0148,30,4.19517,0.999879
0.361189,15,4.11634,0.924871
0.372987,30,4.11471,0.923322
1.07087,35,3.53508,0.371819
1.18928,30,3.37231,0.21695
0.105401,10,4.18843,0.993468
0.184003,35,4.17587,0.98151
0.924841,25,3.69296,0.52204
0.559581,30,4.01386,0.827368
0.486472,10,4.04909,0.860885
0.884434,30,3.74145,0.568177
1.20489,40,3.36383,0.208877
0.73721,35,3.88313,0.702982
0.205203,10,4.16929,0.975251
0.770015,15,3.83609,0.658219
0.142902,35,4.18358,0.988846
0.834126,20,3.78092,0.605725
0.662298,20,3.93426,0.751625
0.564781,35,4.01218,0.825766
0.892136,20,3.7211,0.548815
0.718207,15,3.88287,0.702732
0.583284,30,3.99816,0.812425
0.6751,20,3.92406,0.741919
0.902037,20,3.71049,0.538713
0.853929,40,3.77902,0.60392
0.553079,25,4.01594,0.829342
0.0682006,25,4.19257,0.997403
0.813423,30,3.81157,0.634892
0.438979,10,4.07625,0.886731
0.282399,10,4.14604,0.95313
0.387985,15,4.10419,0.913308
0.329793,15,4.12947,0.937366
0.6777,20,3.92196,0.739925
0.696603,25,3.91066,0.729175
1.10007,25,3.48347,0.322711
0.907238,20,3.70486,0.533361
0.639394,15,3.94775,0.764458
0.709805,35,3.90594,0.724685
0.680401,40,3.93123,0.748748
1.19359,30,3.36631,0.211234
0.595586,20,3.98424,0.799178
0.150402,40,4.1824,0.987728
0.0274,35,4.19487,0.999589
0.485473,20,4.05509,0.866594
0.0722006,20,4.1922,0.997047
0.815523,30,3.80958,0.633
0.820424,40,3.81112,0.634464
0.542578,10,4.01341,0.826933
0.221503,40,4.16733,0.973388
0.169802,30,4.1786,0.984107
0.456376,40,4.07655,0.887014
0.231203,35,4.16462,0.97081
0.866931,25,3.75408,0.580187
0.034,10,4.19458,0.999319
0.934943,10,3.65429,0.485239
0.266701,35,4.15448,0.96116
0.729909,40,3.89135,0.710799
0.479273,25,4.06063,0.871864
0.182203,40,4.17637,0.981992
0.578484,40,4.00447,0.818431
0.331893,15,4.12863,0.936566
0.192503,40,4.17417,0.979899
0.969148,25,3.64349,0.474968
1.21199,30,3.34035,0.186533
1.23839,35,3.31062,0.158249
0.500171,10,4.04074,0.852936
0.262202,25,4.155,0.961657
0.205003,35,4.17118,0.97705
0.270701,15,4.15095,0.957801
1.10067,20,3.47222,0.312004
0.336892,35,4.13016,0.938023
0.283799,35,4.14908,0.95602
0.0444002,30,4.19416,0.998911
0.834626,10,3.76444,0.59005
0.299897,10,4.13975,0.947141
0.125702,30,4.18614,0.991288
0.331593,30,4.13161,0.939399
0.519474,25,4.03708,0.849458
1.08147,25,3.50747,0.34555
0.091401,40,4.19053,0.995466
0.00829999,40,4.19526,0.999962
0.424281,30,4.09102,0.900776
1.21399,15,3.29902,0.147214
0.713406,25,3.89675,0.715934
0.373787,10,4.10899,0.917881
0.533076,20,4.02623,0.839139
0.611289,25,3.97617,0.791505
1.07317,35,3.53223,0.369103
0.455676,40,4.07692,0.887361
0.703104,10,3.88973,0.709254
0.462476,10,4.06316,0.874276
0.523975,35,4.0377,0.850043
0.093201,40,4.19035,0.995286
0.394884,15,4.10092,0.910197
0.684901,15,3.91121,0.729697
0.772116,30,3.84963,0.671102
0.0708006,20,4.19232,0.99716
0.162902,10,4.17891,0.984401
0.545178,15,4.01536,0.828794
0.696503,35,3.9167,0.734921
0.868532,25,3.75244,0.578632
0.315295,20,4.13617,0.94374
0.806421,20,3.80805,0.631538
0.090301,40,4.19065,0.995574
0.671499,40,3.93811,0.755287
0.469975,40,4.06937,0.880178
0.162002,15,4.17941,0.984884
0.486872,40,4.06014,0.871403
0.0806008,40,4.19159,0.996474
0.343491,25,4.12614,0.934194
0.168302,30,4.17889,0.984386
0.413682,40,4.09774,0.907171
0.955646,15,3.64137,0.472954
0.593086,20,3.98601,0.800862
0.55678,40,4.01853,0.831807
1.09007,15,3.4737,0.31342
1.08407,35,3.51861,0.356149
0.985351,10,3.59414,0.428007
0.86043,25,3.76069,0.586477
0.721007,10,3.87394,0.694238
0.927442,40,3.70402,0.532559
0.695303,15,3.90251,0.721414
0.85993,15,3.74708,0.573529
0.696803,35,3.91646,0.734692
1.08837,15,3.47597,0.315572
0.245704,35,4.16065,0.967035
0.945645,35,3.68103,0.51068
0.451677,10,4.06926,0.880081
0.669499,10,3.91827,0.736415
1.03786,20,3.55279,0.388667
0.502471,10,4.03931,0.85158
1.18678,25,3.366,0.210943
0.91784,10,3.67396,0.503962
1.19339,15,3.32941,0.176131
0.281499,40,4.15013,0.95702
0.729209,25,3.88335,0.703191
0.35439,30,4.12255,0.930778
1.23749,10,3.24451,0.0953496
0.288998,25,4.14634,0.953418
0.904038,30,3.72105,0.548762
0.826425,25,3.79444,0.618594
1.19399,25,3.35583,0.201266
0.460176,25,4.07115,0.881876
0.447778,40,4.08099,0.891233
0.330393,40,4.13307,0.940792
0.833026,35,3.79652,0.620575
0.331493,25,4.13089,0.938711
0.219503,25,4.16706,0.973127
0.784618,20,3.82875,0.651233
0.005,25,4.19529,0.999986
0.975249,30,3.6431,0.474591
1.00976,20,3.58727,0.421476
0.456376,35,4.07575,0.886251
0.590486,25,3.99084,0.805464
0.508972,20,4.04118,0.853361
0.382886,25,4.10936,0.918231
0.842127,30,3.78394,0.608605
0.284799,35,4.14875,0.955709
0.136802,25,4.18433,0.989559
0.827225,10,3.77207,0.597305
0.73611,10,3.86032,0.681274
0.265402,20,4.1534,0.960138
1.04096,30,3.56581,0.401057
0.224703,25,4.1657,0.971839
1.08687,30,3.50875,0.346769
0.412082,20,4.09429,0.903891
0.61789,30,3.97405,0.78949
0.821924,10,3.77749,0.602461
0.126702,30,4.186,0.991149
0.235003,20,4.16245,0.968746
0.413282,15,4.09192,0.901632
0.959147,35,3.66618,0.496554
0.874733,20,3.73948,0.566295
0.971949,20,3.63213,0.464157
0.415282,25,4.0942,0.903805
0.901037,30,3.7242,0.551762
0.395584,15,4.10058,0.909878
0.0438002,30,4.19419,0.998941
0.0660005,25,4.19274,0.997568
0.450077,30,4.07794,0.888339
0.811422,35,3.81699,0.640043
0.438079,35,4.08515,0.895192
0.79612,30,3.82776,0.650292
0.35389,25,4.12189,0.930149
0.0634005,25,4.19294,0.997756
0.877233,40,3.75592,0.581946
0.395484,10,4.09868,0.908069
0.388985,30,4.10765,0.916602
1.01956,40,3.60114,0.43467
0.940244,25,3.67603,0.505931
0.749512,30,3.86961,0.69011
1.12277,15,3.42949,0.271348
0.689202,20,3.91259,0.731011
1.12937,40,3.46544,0.305559
0.601587,20,3.97996,0.795108
0.578384,30,4.00146,0.815565
0.200103,25,4.17183,0.977666
0.166902,40,4.17942,0.984889
1.10387,40,3.49823,0.336754
0.362989,20,4.11693,0.92543
0.486672,25,4.05644,0.867875
0.147002,15,4.18222,0.987553
1.01456,30,3.59749,0.431194
0.609889,10,3.96545,0.7813
0.132502,25,4.18501,0.990205
1.05486,10,3.50589,0.344047
1.07297,20,3.50835,0.346389
0.771816,35,3.85309,0.674392
0.375987,20,4.11121,0.919993
0.815323,10,3.78419,0.608835
0.877833,35,3.75235,0.578543
0.437379,30,4.08448,0.894553
0.326594,10,4.12941,0.937311
0.862831,20,3.75183,0.578049
1.24999,10,3.22504,0.076821
0.376187,30,4.11332,0.922
0.112701,25,4.18785,0.992913
0.222703,35,4.16684,0.972917
1.18938,40,3.38525,0.229254
1.03276,20,3.55912,0.394691
1.06997,35,3.5362,0.37288
1.02146,25,3.58204,0.416502
0.114201,20,4.18754,0.992616
0.91964,10,3.67191,0.502007
1.24459,30,3.29334,0.141804
0.191203,40,4.17446,0.98017
0.168402,20,4.17843,0.983948
0.0352,20,4.19456,0.999297
0.42668,15,4.0851,0.895149
0.146202,40,4.18311,0.988404
1.15058,10,3.37427,0.218814
0.257903,40,4.15738,0.963924
0.316295,10,4.1335,0.941203
0.0740007,25,4.19209,0.996943
1.13678,25,3.43487,0.276468
0.0363,35,4.19454,0.999279
0.156602,20,4.18071,0.986118
1.07027,10,3.48551,0.32465
0.721507,30,3.89353,0.712869
0.6755,20,3.92374,0.741613
0.35279,40,4.12435,0.932492
0.486272,20,4.05463,0.866154
0.0777007,35,4.19183,0.996701
0.416182,25,4.09376,0.903388
0.576783,35,4.00431,0.818278
0.0458002,35,4.19409,0.998853
1.04106,25,3.55816,0.393781
0.560181,25,4.0113,0.82493
0.0741007,40,4.19217,0.997019
0.424481,10,4.08399,0.894091
1.17858,30,3.38717,0.23108
0.933943,35,3.69372,0.522758
0.200103,35,4.17232,0.978134
1.04976,15,3.52635,0.363511
1.07687,40,3.5321,0.368984
1.17488,25,3.38267,0.226802
0.182803,10,4.17466,0.980358
1.22399,40,3.33704,0.183389
0.715506,25,3.89498,0.714257
0.366088,30,4.11767,0.926132
0.125402,35,4.18627,0.99141
0.168202,40,4.17917,0.984652
1.04556,35,3.56607,0.401303
0.784118,30,3.83878,0.660777
0.551179,20,4.01455,0.828023
0.97615,10,3.60536,0.438683
1.11727,40,3.4811,0.320453
0.0806008,30,4.19153,0.996417
0.866631,35,3.76361,0.589261
0.35149,35,4.12439,0.932535
0.834326,15,3.77344,0.598609
0.323694,10,4.13058,0.938419
1.20309,20,3.33036,0.177031
0.093801,40,4.19028,0.995225
0.662998,35,3.94289,0.759839
0.652996,30,3.94817,0.764867
0.774516,30,3.84747,0.66905
1.18138,35,3.39079,0.234527
0.514273,40,4.0445,0.856516
1.10137,10,3.44341,0.284595
0.499671,25,4.04892,0.86072
1.12187,30,3.46354,0.303754
0.164702,15,4.17888,0.984376
0.652296,30,3.94871,0.765371
0.255803,15,4.1557,0.962319
0.882234,40,3.75089,0.577152
0.398984,35,4.10393,0.913068
0.758413,40,3.86711,0.687731
1.24409,25,3.28329,0.132249
0.848428,40,3.78438,0.60902
0.501671,30,4.04948,0.86126
0.457476,15,4.06861,0.879462
0.534176,10,4.019,0.832253
0.55758,25,4.01301,0.826552
0.577383,20,3.99695,0.811273
0.388285,10,4.10217,0.911386
0.0795008,35,4.19167,0.996546
0.262702,40,4.15596,0.962569
0.955046,35,3.67071,0.500866
0.383586,35,4.11085,0.91965
1.07717,30,3.52102,0.358442
1.01806,25,3.58614,0.420398
0.191803,15,4.17303,0.978813
0.465275,15,4.06426,0.875316
0.143002,20,4.18313,0.988424
0.35389,10,4.11794,0.926393
1.22949,40,3.32925,0.175973
0.0268,35,4.19489,0.999606
0.156802,10,4.18011,0.985547
1.10797,10,3.43432,0.275943
0.365588,35,4.11859,0.927014
0.582384,10,3.98572,0.800593
0.529075,40,4.03569,0.848135
1.06836,30,3.53206,0.368939
0.0168,25,4.19513,0.999842
0.966048,20,3.63897,0.470669
0.250904,40,4.15941,0.965856
0.092301,20,4.19023,0.995176
0.332693,40,4.1322,0.939965
0.242604,25,4.1608,0.967174
1.19039,40,3.38387,0.227948
0.442578,20,4.07878,0.889135
0.595787,40,3.99288,0.8074
0.480373,10,4.05273,0.864353
0.914739,20,3.69669,0.525588
0.345991,40,4.12706,0.935069
0.326993,25,4.13262,0.940364
0.991352,25,3.61781,0.450534
0.931442,30,3.69176,0.520896
1.06076,40,3.55189,0.387812
0.262702,20,4.15425,0.960945
0.988552,35,3.6331,0.465084
0.91744,20,3.69373,0.522773
0.456776,10,4.0664,0.877357
1.17698,15,3.35322,0.198786
0.285899,35,4.14839,0.955367
0.547478,10,4.0101,0.823791
1.04196,25,3.55706,0.392727
0.2774,25,4.15019,0.957083
0.0387001,30,4.19443,0.999173
0.823824,40,3.80792,0.63142
0.341592,25,4.1269,0.93492
0.91824,30,3.70598,0.534426
0.668699,15,3.92451,0.742349
0.0719006,20,4.19222,0.997072
1.16028,10,3.36027,0.205494
0.456276,15,4.06928,0.880094
0.434579,20,4.08296,0.893107
0.178902,40,4.17705,0.982638
0.986651,25,3.6233,0.455754
0.151102,30,4.18207,0.987414
0.243504,15,4.15941,0.965855
0.454877,30,4.07543,0.885944
0.810322,30,3.8145,0.637676
0.365288,15,4.11454,0.923156
0.787618,15,3.81944,0.642383
0.530276,25,4.03043,0.84313
0.296797,30,4.14427,0.951451
0.340492,25,4.12734,0.935338
0.283699,30,4.14868,0.955641
0.347391,25,4.12456,0.932691
0.288199,25,4.14661,0.953676
0.539277,40,4.02947,0.842219
0.79482,15,3.81253,0.6358
1.11887,35,3.4742,0.313888
0.686902,30,3.92182,0.739786
0.2778,30,4.1506,0.957467
0.347791,20,4.12335,0.931545
1.12577,15,3.42536,0.267424
0.475074,15,4.05868,0.870007
0.713706,20,3.8921,0.711517
0.183703,15,4.17487,0.980564
0.802821,30,3.82153,0.644368
0.926741,10,3.66377,0.494261
1.02916,20,3.56357,0.398924
0.536577,15,4.021,0.834156
0.507872,20,4.04185,0.853994
1.02076,35,3.59571,0.429503
0.830926,40,3.8012,0.625024
0.468875,25,4.06641,0.877366
0.848228,15,3.75923,0.585086
0.0997011,35,4.18959,0.994569
0.487772,15,4.05127,0.862961
0.0777007,10,4.19157,0.996449
0.537277,15,4.02054,0.833723
0.92114,30,3.70288,0.531471
1.22889,20,3.29256,0.141061
0.43078,20,4.08491,0.894969
0.0276,25,4.19485,0.999574
1.08777,30,3.50761,0.345681
0.413782,40,4.09769,0.907126
0.565481,15,4.0017,0.815799
0.55478,35,4.01861,0.831885
0.622091,35,3.9731,0.788586
1.23289,20,3.28662,0.135414
0.435079,20,4.0827,0.892861
0.283199,10,4.14576,0.952864
1.02336,10,3.54665,0.382827
0.117201,25,4.18724,0.992336
0.55888,15,4.0062,0.820076
1.01806,30,3.59333,0.427244
0.393585,30,4.10556,0.914617
0.107501,10,4.18816,0.993205
1.19709,10,3.30606,0.153909
0.0198,20,4.19507,0.999777
0.707105,40,3.91007,0.728612
0.0842009,20,4.19108,0.995985
0.934343,15,3.66588,0.496272
0.630892,25,3.96188,0.777907
0.237203,35,4.16301,0.969276
0.226803,25,4.16515,0.97131
1.06016,35,3.54828,0.384377
0.361289,15,4.1163,0.92483
0.299197,15,4.14112,0.948449
1.07927,35,3.52463,0.36187
0.761914,25,3.8547,0.675923
0.182703,25,4.17573,0.981381
1.01266,15,3.57302,0.407914
1.23909,30,3.30136,0.149437
0.161602,40,4.18041,0.985833
0.414882,30,4.09559,0.905125
0.55778,25,4.01288,0.826428
0.228203,10,4.16313,0.969393
0.539477,10,4.01548,0.828906
0.123302,25,4.18639,0.991518
0.261702,15,4.15385,0.960561
0.528875,20,4.02889,0.841665
0.882134,15,3.72357,0.551158
0.657797,10,3.92788,0.745558
0.901737,20,3.71081,0.539021
1.07357,30,3.52555,0.362747
0.0341,10,4.19458,0.999315
0.208303,35,4.1704,0.976305
1.17588,30,3.39089,0.234625
0.0672006,30,4.19268,0.997509
0.771416,35,3.85344,0.67473
0.808822,20,3.80573,0.629337
0.590986,10,3.97948,0.794656
0.159702,25,4.18035,0.985773
0.542878,40,4.02725,0.840105
0.469575,35,4.06873,0.879574
0.730309,25,3.88241,0.702294
0.346691,15,4.12255,0.930782
0.527175,40,4.03683,0.849224
0.894036,40,3.73888,0.565729
0.329293,15,4.12967,0.937556
0.221703,40,4.16728,0.97334
0.974349,35,3.64921,0.480405
0.658897,30,3.94368,0.760594
0.109501,35,4.18842,0.99345
0.343991,35,4.12739,0.935384
1.21419,25,3.32696,0.173794
0.384086,40,4.1112,0.919981
1.16598,20,3.38326,0.227367
0.295098,30,4.14486,0.952005
1.12777,15,3.42261,0.264802
0.542078,40,4.02775,0.840576
1.07677,35,3.52775,0.364839
0.728509,35,3.89047,0.709963
0.905238,30,3.71978,0.547559
0.929542,15,3.67133,0.501453
1.03186,30,3.57682,0.411535
1.11707,20,3.45037,0.291221
0.0311,35,4.19474,0.99947
0.366888,20,4.11523,0.923819
0.637693,40,3.96337,0.779329
0.908638,10,3.6844,0.513889
0.992952,25,3.61594,0.448751
0.727808,30,3.88822,0.707824
0.942244,25,3.67381,0.503819
0.724108,30,3.89134,0.710792
0.403783,10,4.09458,0.90417
0.962147,15,3.63378,0.465731
0.326194,25,4.13293,0.940655
0.439679,25,4.08197,0.892168
0.471474,35,4.06771,0.878597
0.0329,35,4.19468,0.999407
0.0780007,15,4.19161,0.996493
1.20139,10,3.29961,0.147772
0.778617,40,3.84935,0.670841
0.654996,40,3.95061,0.767179
1.04656,20,3.54192,0.378323
0.990952,25,3.61828,0.450979
0.787018,30,3.83613,0.658258
0.891836,10,3.70318,0.531756
0.633093,15,3.95261,0.769082
0.862731,35,3.7675,0.59296
0.244104,10,4.15849,0.96498
0.79892,30,3.82516,0.647822
1.01846,25,3.58566,0.41994
0.780217,30,3.84232,0.66415
0.203503,35,4.17153,0.977385
1.22089,30,3.32764,0.174444
1.10157,10,3.44313,0.284334
0.292698,20,4.14434,0.951516
0.268701,25,4.15298,0.959732
0.396684,30,4.10414,0.913267
1.04016,10,3.52507,0.362294
0.434179,40,4.08783,0.897741
0.732909,30,3.8839,0.703708
0.231603,15,4.16283,0.96911
0.672999,10,3.91536,0.733648
0.851629,30,3.77459,0.5997
0.952846,35,3.67313,0.503172
0.536377,15,4.02113,0.83428
1.18708,15,3.3386,0.184872
0.113301,15,4.18753,0.992604
0.530276,15,4.02507,0.83803
0.435979,30,4.08518,0.895227
0.931042,25,3.68618,0.515587
1.09887,30,3.49342,0.332179
0.719207,35,3.89822,0.717333
0.450977,40,4.07935,0.889673
1.13788,35,3.44934,0.290234
0.508172,10,4.03575,0.848192
0.0727007,30,4.19224,0.997084
0.377787,15,4.10891,0.917807
0.306196,30,4.14099,0.948327
1.24139,35,3.30629,0.15413
0.254803,15,4.15601,0.962613
0.593586,30,3.99113,0.805736
0.664498,10,3.9224,0.740342
0.927342,20,3.68281,0.512382
0.530476,30,4.03225,0.844866
0.263302,20,4.15407,0.960766
0.0037,40,4.19529,0.999992
1.10417,25,3.47812,0.317622
0.2738,10,4.14899,0.955941
0.689202,35,3.92252,0.740456
1.23669,30,3.30485,0.152757
0.167702,20,4.17857,0.984082
1.14508,15,3.39856,0.241921
0.793319,25,3.82598,0.648602
0.307996,10,4.1367,0.944248
1.06686,10,3.49003,0.328957
0.97755,35,3.6456,0.476972
0.643894,25,3.95215,0.768649
0.574783,40,4.00691,0.820748
0.369388,10,4.11101,0.919804
0.460676,30,4.07235,0.883017
0.504271,10,4.03819,0.850515
0.759914,40,3.8658,0.686492
1.12347,30,3.46144,0.301754
0.218003,20,4.16703,0.973103
0.246104,15,4.15864,0.965122
0.137502,40,4.18452,0.989743
0.650496,20,3.94349,0.760407
0.101601,35,4.18937,0.99436
